designation,full_name,close_approach_date,distance_au,dist_km,dist_lunar,distance_min_au,distance_max_au,velocity_km_s,v_rel_kmh,velocity_infinity_km_s,absolute_magnitude,is_future
2025 XW2,       (2025 XW2),2025-12-14 15:44,0.014859482431892,2222947.0,5.78,0.0148174068703045,0.0149015577090551,17.6489164951983,63536.0,17.6387536412443,25.47,False
2025 XD2,       (2025 XD2),2025-12-14 16:12,0.064631777587016,9668776.0,25.15,0.0641390244331965,0.0651245280714449,15.2377808361761,54856.0,15.2350751146727,24.07,False
2025 YK,       (2025 YK),2025-12-14 21:42,0.0504146427008951,7541923.0,19.62,0.050225281597549,0.050603998842816,5.52527356818354,19891.0,5.51569990173067,25.91,False
2025 TZ,       (2025 TZ),2025-12-15 07:08,0.0454876150395243,6804850.0,17.7,0.0454849064776574,0.0454903236004189,6.21476380457216,22373.0,6.20533135999496,24.06,False
2025 YD,       (2025 YD),2025-12-15 07:54,0.0137768927956302,2060994.0,5.36,0.0137595714052123,0.0137942137917287,6.53814561091187,23537.0,6.5084978240223,27.81,False
2025 WA14,       (2025 WA14),2025-12-15 09:27,0.0512396251489425,7665339.0,19.94,0.0512147570618879,0.0512644932072086,9.34148546103367,33629.0,9.33591719563272,24.92,False
2025 YK1,       (2025 YK1),2025-12-15 09:46,0.0854917893515502,12789390.0,33.27,0.0854573201814039,0.0855262585197915,30.4140066915266,109490.0,30.4129819327909,23.57,False
2025 XY4,       (2025 XY4),2025-12-15 16:01,0.0697568308295636,10435473.0,27.15,0.0694378603617939,0.0700758000025315,13.1185776847255,47227.0,13.1156657135799,24.52,False
2025 XX2,       (2025 XX2),2025-12-15 16:13,0.0062383443362569,933243.0,2.43,0.0062348588752086,0.0062418297471833,8.22168068294521,29598.0,8.16956588882983,27.51,False
2016 YH,       (2016 YH),2025-12-15 18:02,0.0195060986809777,2918071.0,7.59,0.0195059920930994,0.0195062052688572,8.82122060186505,31756.0,8.80572191345004,25.73,False
2026 AB4,       (2026 AB4),2025-12-15 19:33,0.0803181038673611,12015417.0,31.26,0.079733090171327,0.0809031082637464,7.05946654230801,25414.0,7.05476574370866,24.56,False
2025 YJ1,       (2025 YJ1),2025-12-15 21:00,0.0506370983120972,7575202.0,19.71,0.0500482110548787,0.0512259779469212,13.7376878522287,49456.0,13.7338570435891,24.33,False
2025 WA3,       (2025 WA3),2025-12-15 21:29,0.0227623870388694,3405205.0,8.86,0.0227351136649373,0.0227896603721694,19.4165268535358,69899.0,19.4104972265794,20.69,False
2025 XN4,       (2025 XN4),2025-12-16 00:55,0.0013244971412849,198142.0,0.52,0.0013239066530488,0.0013250876198104,14.7628745539039,53146.0,14.625972875385,27.3,False
2025 YQ1,       (2025 YQ1),2025-12-16 03:19,0.0276862418978955,4141803.0,10.77,0.0275096769181239,0.0278628050504542,15.4983107582902,55794.0,15.4920999086973,26.03,False
2025 YY1,       (2025 YY1),2025-12-16 13:36,0.026935695098428,4029523.0,10.48,0.0264979611231469,0.0273734164213177,14.8343435848988,53404.0,14.8276737746246,24.81,False
2025 YS1,       (2025 YS1),2025-12-16 14:30,0.0092905367745113,1389845.0,3.62,0.0092620628134707,0.0093190095568561,9.17675266085529,33036.0,9.14544692358576,29.15,False
2025 YD2,       (2025 YD2),2025-12-16 14:59,0.0077719289337286,1162664.0,3.02,0.0077370605366151,0.0078067961597429,9.86880605214267,35528.0,9.83400556472476,27.28,False
2025 YN1,       (2025 YN1),2025-12-16 15:08,0.0232976431746443,3485278.0,9.07,0.0232031004961342,0.0233921849139245,13.6884582924366,49278.0,13.6801007530739,26.16,False
2025 YB5,       (2025 YB5),2025-12-16 16:04,0.0304591285953609,4556621.0,11.85,0.0303178549595374,0.0306004013953852,16.2875502733706,58635.0,16.2821785859269,26.39,False
2025 YE,       (2025 YE),2025-12-16 16:53,0.0615139511148883,9202356.0,23.94,0.0612418562271064,0.0617860438464004,9.64028562864803,34705.0,9.6357914526599,24.16,False
2025 YR3,       (2025 YR3),2025-12-16 17:32,0.0011404092066623,170603.0,0.44,0.0011389187309281,0.0011418994182928,7.2886799660893,26239.0,6.96074764857993,30.62,False
2016 WF7,       (2016 WF7),2025-12-16 22:32,0.0865923901985636,12954037.0,33.7,0.0768316415116333,0.0963843668323652,5.18785911882247,18676.0,5.18192449861963,28.8,False
2025 XS5,       (2025 XS5),2025-12-16 22:38,0.0958053177438866,14332272.0,37.28,0.0956913236913444,0.0959193116276765,8.79462100244793,31661.0,8.79145811517098,23.36,False
2025 XP4,       (2025 XP4),2025-12-17 03:27,0.0357118478165675,5342416.0,13.9,0.0356014448606189,0.0358222492006186,8.04400394547946,28958.0,8.0347232961663,25.42,False
2025 XJ2,       (2025 XJ2),2025-12-17 08:07,0.0145680471817709,2179349.0,5.67,0.0145283279306573,0.0146077658762224,11.946389841743,43007.0,11.9310700490339,26.15,False
2025 YC4,       (2025 YC4),2025-12-17 08:09,0.0151838902835838,2271478.0,5.91,0.0150979408646442,0.0152698377219261,13.1801943920396,47449.0,13.1668736934418,26.04,False
2025 YE1,       (2025 YE1),2025-12-17 08:10,0.0052265091438103,781875.0,2.03,0.0052031568421969,0.0052498603478255,12.4845222956935,44944.0,12.4436206566778,29.0,False
2022 QB6,       (2022 QB6),2025-12-17 08:18,0.096372411102625,14417107.0,37.51,0.0820811597511584,0.192482525634316,22.8495333403422,82258.0,22.8483233168645,24.36,False
2025 YG2,       (2025 YG2),2025-12-17 10:19,0.0199549801729458,2985223.0,7.77,0.0198931910947299,0.0200167682668602,10.2858399891518,37029.0,10.2728503942917,27.02,False
2025 XW,       (2025 XW),2025-12-17 10:20,0.0715457088837489,10703086.0,27.84,0.0697866103504068,0.0733047534348262,10.9172280439391,39302.0,10.9138162385501,23.95,False
2025 WD4,       (2025 WD4),2025-12-17 10:29,0.0509787447089223,7626312.0,19.84,0.0506989431753332,0.051258544311141,12.7353346940688,45847.0,12.7312299805597,24.47,False
2025 YC,       (2025 YC),2025-12-17 10:56,0.0049870527574801,746052.0,1.94,0.0049778541879432,0.0049962506606377,7.43281278902319,26758.0,7.36058063223667,29.86,False
2025 WN6,       (2025 WN6),2025-12-17 10:57,0.0407396494939118,6094565.0,15.85,0.0405742685954018,0.0409050097827771,2.923384486271,10524.0,2.90092599663804,24.96,False
2022 YG,       (2022 YG),2025-12-17 12:26,0.0924936380084966,13836851.0,36.0,0.0924934003421007,0.0924938756750607,3.47778245574939,12520.0,3.46948936917756,26.75,False
2025 YW,       (2025 YW),2025-12-17 12:54,0.0080823857403883,1209108.0,3.15,0.0080598922654229,0.0081048788166256,14.2770925919297,51398.0,14.2539834069943,26.65,False
2025 YP1,       (2025 YP1),2025-12-17 13:30,0.019077280297435,2853921.0,7.42,0.0189354636901321,0.0192190938465983,13.2849728492697,47826.0,13.2744554788771,27.99,False
2025 YG3,       (2025 YG3),2025-12-17 20:22,0.0206757670240957,3093051.0,8.05,0.0205437407666631,0.0208077915177085,15.6492032498278,56337.0,15.6409661788574,24.81,False
2025 YN,       (2025 YN),2025-12-17 21:54,0.0467651820973879,6995972.0,18.2,0.0464379827549981,0.0470923784143772,13.1249113512815,47250.0,13.1205695975412,26.16,False
2016 AP8,       (2016 AP8),2025-12-18 01:13,0.0375895214540372,5623312.0,14.63,0.0375889664766701,0.0375900764314065,9.48997536829197,34164.0,9.48250311669258,24.35,False
2025 YC2,       (2025 YC2),2025-12-18 02:07,0.0491794352437893,7357139.0,19.14,0.0490392796787091,0.0493195902685136,12.6193796351624,45430.0,12.6150856087692,23.72,False
2025 YT,       (2025 YT),2025-12-18 02:28,0.0048162667715543,720503.0,1.87,0.0048115565288993,0.0048209769811689,9.98479117896085,35945.0,9.92922982027015,27.1,False
2025 XA5,       (2025 XA5),2025-12-18 02:42,0.0753089940404895,11266065.0,29.31,0.0746713849552107,0.0759465990555767,13.7049691083351,49338.0,13.7023872740776,25.16,False
2025 XV,       (2025 XV),2025-12-18 03:48,0.0173429082824854,2594462.0,6.75,0.0173271787711985,0.0173586376990883,9.5425990163,34353.0,9.52648549038901,22.97,False
2018 AH,       (2018 AH),2025-12-18 07:59,0.0835329553626232,12496352.0,32.51,0.083532905759418,0.0835330049664266,11.8373568918846,42614.0,11.8346619512189,22.68,False
2025 YL1,       (2025 YL1),2025-12-18 08:20,0.0040858382075126,611233.0,1.59,0.0040579090872949,0.0041137664877127,24.4152416803282,87895.0,24.3885172833926,28.37,False
2025 YX3,       (2025 YX3),2025-12-18 11:59,0.0332076641109222,4967796.0,12.92,0.0323788779945929,0.0340364298536646,17.326107514297,62374.0,17.3214759139721,26.24,False
2025 XQ5,       (2025 XQ5),2025-12-18 13:51,0.039153109139448,5857222.0,15.24,0.0390645132694258,0.0392417038284595,6.80002553876512,24480.0,6.79001043412674,25.26,False
2025 XW6,       (2025 XW6),2025-12-18 15:13,0.0541229217188618,8096674.0,21.06,0.0527503441878503,0.0554954705480827,15.4583476641377,55650.0,15.4551626394986,24.85,False
2025 YE2,       (2025 YE2),2025-12-18 15:21,0.000609874297613,91236.0,0.24,0.0006077460665514,0.0006120013266462,8.83757452665585,31815.0,8.32856080548463,27.6,False
2025 YG,       (2025 YG),2025-12-18 18:35,0.0333099888085061,4983103.0,12.96,0.0331411652201919,0.0334788114681456,15.297642983949,55072.0,15.2924131537114,24.82,False
2025 XR5,       (2025 XR5),2025-12-18 18:47,0.0375770994395766,5621454.0,14.62,0.0374606051508735,0.0376935934008528,17.6263458022333,63455.0,17.6223225581269,24.16,False
2015 XX168,       (2015 XX168),2025-12-18 19:19,0.015463983767922,2313379.0,6.02,0.0154636965608382,0.0154642709749758,11.4318107015818,41155.0,11.4167285768986,25.45,False
2025 YR4,       (2025 YR4),2025-12-19 00:21,0.0182978329969131,2737317.0,7.12,0.0182131441909494,0.0183825200770324,11.4882093730788,41358.0,11.4755270112257,26.64,False
2025 YD5,       (2025 YD5),2025-12-19 03:21,0.0470896365694724,7044509.0,18.33,0.0467356330502549,0.047443638054641,16.9671904701613,61082.0,16.9638552863889,24.72,False
2025 WL8,       (2025 WL8),2025-12-19 03:23,0.0847316712503163,12675678.0,32.98,0.0847144007676073,0.0847489417295816,11.2966949548173,40668.0,11.2939109582179,22.84,False
2023 XP10,       (2023 XP10),2025-12-19 05:11,0.0788776464818782,11799928.0,30.7,0.0788754570667927,0.0788798358970847,17.0018743608895,61207.0,16.9998874106614,24.57,False
2025 YQ2,       (2025 YQ2),2025-12-19 06:14,0.0017442876977177,260942.0,0.68,0.0017433806344549,0.0017451946892205,6.02708762823735,21698.0,5.76807538856942,29.82,False
2025 XV3,       (2025 XV3),2025-12-19 10:14,0.0376480089266786,5632062.0,14.65,0.0375271704735207,0.0377688468921746,14.9658847263512,53877.0,14.9611549938442,24.05,False
2025 YA3,       (2025 YA3),2025-12-19 11:24,0.0062022049282012,927837.0,2.41,0.0061836084765775,0.0062208012208865,24.5189051762553,88268.0,24.5013776580022,26.35,False
2025 YB4,       (2025 YB4),2025-12-19 15:05,0.0061747305693024,923727.0,2.4,0.0061304990695993,0.0062189600217613,16.5987048054322,59755.0,16.5726876004632,28.94,False
2025 XQ3,       (2025 XQ3),2025-12-19 15:40,0.0229749739463357,3437007.0,8.94,0.0228713662062253,0.0230785807301724,15.0679643044658,54245.0,15.0602656698664,25.05,False
2025 YG1,       (2025 YG1),2025-12-20 01:33,0.0132832570496038,1987147.0,5.17,0.0132544757192092,0.0133120378484125,9.71854373931704,34987.0,9.69788192324675,27.08,False
2026 AA2,       (2026 AA2),2025-12-20 04:19,0.0390329884364519,5839252.0,15.19,0.038824154262432,0.0392418166979241,6.42293038060589,23123.0,6.41229367607971,24.63,False
2025 XV1,       (2025 XV1),2025-12-20 04:39,0.0432866817314175,6475595.0,16.85,0.0430548478395673,0.0435185105906807,7.7958154859,28065.0,7.78791567655653,25.78,False
2025 YO,       (2025 YO),2025-12-20 05:18,0.0540890030070672,8091600.0,21.05,0.0536555846925364,0.0545224146469251,10.1261635865391,36454.0,10.1212976908012,26.03,False
2010 WR7,       (2010 WR7),2025-12-20 11:55,0.0496443949982162,7426696.0,19.32,0.0496441698044943,0.0496446201919494,8.25569798809824,29721.0,8.24919430404089,23.3,False
2025 XT4,       (2025 XT4),2025-12-20 14:11,0.0167807944937062,2510371.0,6.53,0.0167565193619808,0.0168050689976808,5.95890612310207,21452.0,5.93220020140628,27.69,False
2025 XW4,       (2025 XW4),2025-12-20 15:52,0.0856149017019776,12807807.0,33.32,0.0855619547009773,0.0856678486255788,7.22882975171151,26024.0,7.22452325241879,23.76,False
2025 YK4,       (2025 YK4),2025-12-20 16:34,0.002381359306666,356246.0,0.93,0.0023791774465919,0.0023835411383738,13.5220084697587,48679.0,13.439007882598,25.91,False
2025 XC4,       (2025 XC4),2025-12-20 20:23,0.037272261678952,5575851.0,14.51,0.0371469373059547,0.0373975847403278,9.60826577606371,34590.0,9.60082274471662,25.9,False
2025 XX4,       (2025 XX4),2025-12-20 21:57,0.0428068369105177,6403812.0,16.66,0.0426244748098317,0.0429891934045772,5.87515988165752,21151.0,5.8645558348997,25.74,False
2025 YF,       (2025 YF),2025-12-21 00:07,0.0270968204529493,4053627.0,10.55,0.0270830271977906,0.0271106136608878,7.65507548467412,27558.0,7.6422193805631,24.91,False
2019 YU1,       (2019 YU1),2025-12-21 03:34,0.0586029744986071,8766880.0,22.81,0.0586014085569623,0.0586045408452452,17.8238887631977,64166.0,17.8213376994318,24.2,False
2025 YF5,       (2025 YF5),2025-12-21 03:54,0.0105301075929896,1575282.0,4.1,0.0105101989274823,0.0105500151480558,5.76124975166071,20740.0,5.71716100206543,26.62,False
2025 YS3,       (2025 YS3),2025-12-21 06:46,0.009015222394335,1348658.0,3.51,0.00897619196336,0.0090542519031668,14.6140366695371,52611.0,14.593798718751,26.99,False
2025 XQ6,       (2025 XQ6),2025-12-21 08:12,0.0292049188179924,4368994.0,11.37,0.0289864156862588,0.0294234174735036,11.5597201259234,41615.0,11.5518250307938,24.48,False
2025 YN5,       (2025 YN5),2025-12-21 08:17,0.0089708731542941,1342024.0,3.49,0.0089412752832458,0.0090004694618733,7.22787860884842,26020.0,7.18666822658764,26.69,False
2025 XH6,       (2025 XH6),2025-12-21 08:50,0.0164862929138807,2466314.0,6.42,0.0164110537758961,0.0165615308150428,13.3656987254716,48117.0,13.353601263523,26.97,False
2026 DH1,       (2026 DH1),2025-12-21 17:41,0.0378648166310143,5664496.0,14.74,0.0378002418260623,0.0379293930273199,6.73101103326521,24232.0,6.72054857221731,23.42,False
2025 YF2,       (2025 YF2),2025-12-21 21:45,0.0598913006990971,8959611.0,23.31,0.0595753843128375,0.0602072128386957,8.31062599409199,29918.0,8.30527105155496,25.49,False
2025 YD3,       (2025 YD3),2025-12-21 23:51,0.0026733242531074,399924.0,1.04,0.0026704606077691,0.002676187732972,8.33374995015732,30001.0,8.21328225483603,28.36,False
874868,874868 (2021 TE14),2025-12-22 00:47,0.0885715061851145,13250109.0,34.47,0.0885713210927757,0.0885716912774584,21.2726528840239,76582.0,21.2712386831238,18.42,False
2025 WT3,       (2025 WT3),2025-12-22 01:25,0.0408811838475758,6115738.0,15.91,0.0408669234659162,0.0408954441657251,4.52358800048292,16285.0,4.50915691022132,25.64,False
2025 XT7,       (2025 XT7),2025-12-22 10:45,0.0263251408941571,3938185.0,10.24,0.0262600222289162,0.0263902584210917,7.57386323964979,27266.0,7.56048780681462,27.04,False
2025 YH3,       (2025 YH3),2025-12-22 12:44,0.0030547548865079,456985.0,1.19,0.0030520671975435,0.0030574424961005,10.1067345377162,36384.0,10.0200600326458,27.72,False
2025 WQ6,       (2025 WQ6),2025-12-22 13:26,0.054222274708813,8111537.0,21.1,0.0542006655140253,0.0542438838929887,12.6372511621092,45494.0,12.6333620645408,22.88,False
2025 YU,       (2025 YU),2025-12-22 15:40,0.0386062786075885,5775417.0,15.02,0.038418531843521,0.0387940221108995,8.79785581253879,31672.0,8.79000758965813,25.78,False
2025 YC3,       (2025 YC3),2025-12-22 16:15,0.0247323187714578,3699902.0,9.63,0.0245040416698772,0.0249605898387708,12.2756264835656,44192.0,12.2668471978488,23.06,False
2025 WP10,       (2025 WP10),2025-12-22 20:41,0.0843316876326591,12615841.0,32.82,0.084303640504947,0.084359734735674,6.73690802811311,24253.0,6.73221652302019,24.16,False
2025 YE4,       (2025 YE4),2025-12-22 22:33,0.0363273171691717,5434489.0,14.14,0.0354689339055977,0.0371856718515358,14.4319822482439,51955.0,14.4268991379448,26.35,False
2008 FO,       (2008 FO),2025-12-22 22:58,0.0710601556268344,10630448.0,27.65,0.0710597783847676,0.0710605328689012,4.98675899981054,17952.0,4.9792341885345,23.44,False
2025 YB1,       (2025 YB1),2025-12-22 23:54,0.0747375821470037,11180583.0,29.09,0.073773379662267,0.0757017753811209,12.3698092118793,44531.0,12.366926767638,24.88,False
2025 YY,       (2025 YY),2025-12-23 06:49,0.0065766317828782,983850.0,2.56,0.0065544359752761,0.0065988268298132,11.8715745230521,42738.0,11.8373981407112,25.59,False
2025 YR5,       (2025 YR5),2025-12-23 07:04,0.0165569008848275,2476877.0,6.44,0.0165039595506625,0.0166098418028344,16.1444334810758,58120.0,16.1344623452258,24.37,False
2025 YJ3,       (2025 YJ3),2025-12-23 08:17,0.0266013779682862,3979510.0,10.35,0.0264611928402004,0.0267415621418868,17.5625180217045,63225.0,17.5568138580988,22.86,False
2026 AJ3,       (2026 AJ3),2025-12-23 10:53,0.0348184182313199,5208761.0,13.55,0.0345008981201439,0.0351359287963651,8.8693118217908,31930.0,8.86067955626883,25.82,False
2025 YR2,       (2025 YR2),2025-12-23 11:16,0.0497158353129192,7437383.0,19.35,0.0495445120374012,0.049887156477721,7.74973442802728,27899.0,7.74281572481944,25.56,False
2025 YJ6,       (2025 YJ6),2025-12-23 16:46,0.0747989023006193,11189757.0,29.11,0.0747654127775543,0.074832391820606,11.6559715928686,41961.0,11.6529150844412,22.55,False
2006 LH,       (2006 LH),2025-12-24 03:16,0.0120553797811042,1803459.0,4.69,0.0120552630691018,0.0120554964931545,10.6757370394558,38433.0,10.6550139113904,24.68,False
2025 YO3,       (2025 YO3),2025-12-24 05:54,0.0276174243750352,4131508.0,10.75,0.0275031801562551,0.0277316655089384,7.6062202877699,27382.0,7.59352557577894,26.65,False
2025 YO7,       (2025 YO7),2025-12-24 10:55,0.0531271449986669,7947708.0,20.68,0.0528956850764262,0.0533586079700812,9.139312524111,32902.0,9.13382327686418,25.56,False
2019 LR5,       (2019 LR5),2025-12-24 14:32,0.07743818354298,11584587.0,30.14,0.0372088558775458,0.118391428448046,14.5255211729185,52292.0,14.5231521956581,26.2,False
2025 YV3,       (2025 YV3),2025-12-24 15:11,0.0232449435944318,3477394.0,9.05,0.022909103392336,0.0235807670782108,11.5525678366636,41589.0,11.5426414324989,25.63,False
2025 YT5,       (2025 YT5),2025-12-24 17:13,0.0162383520240463,2429223.0,6.32,0.0162019475247349,0.0162747560935279,11.2110230048265,40360.0,11.1963773455353,26.18,False
2025 YG4,       (2025 YG4),2025-12-24 20:30,0.0533659639181611,7983435.0,20.77,0.0530984662709332,0.0536334557398362,6.76463367729258,24353.0,6.7572488416192,26.27,False
488789,488789 (2004 XK50),2025-12-24 22:21,0.0531977042199728,7958263.0,20.7,0.0531974362748048,0.0531979721651559,28.5412905014705,102749.0,28.5395355738374,18.98,False
2025 YZ2,       (2025 YZ2),2025-12-24 22:58,0.0221142921221315,3308251.0,8.61,0.0218921981254143,0.0223363768636954,10.7771967561549,38798.0,10.7660111651042,25.9,False
2026 BN4,       (2026 BN4),2025-12-25 01:04,0.0420876645418436,6296225.0,16.38,0.0416208577881194,0.0425544515565159,7.44122455410058,26788.0,7.43271196635468,24.92,False
2025 XN5,       (2025 XN5),2025-12-25 07:04,0.0289388487996253,4329190.0,11.26,0.0288402476011606,0.0290374494839885,15.4928448262587,55774.0,15.4869007652975,24.16,False
2020 BN14,       (2020 BN14),2025-12-25 08:40,0.0808724757216475,12098350.0,31.47,0.0808717685650118,0.0808731828981058,12.0756404139452,43472.0,12.0729117470828,21.39,False
2025 YY4,       (2025 YY4),2025-12-25 09:56,0.0204089319665189,3053133.0,7.94,0.0202530450399161,0.0205648170992173,18.6137709167903,67010.0,18.6067557248071,25.03,False
2025 YE5,       (2025 YE5),2025-12-25 10:05,0.0466337509502235,6976310.0,18.15,0.0462881016569394,0.0469793943260674,9.95127581134445,35825.0,9.94553254990235,26.28,False
2025 NK,       (2025 NK),2025-12-25 12:39,0.0861932925603532,12894333.0,33.54,0.0861904446514316,0.0861961404697304,4.46386109950837,16070.0,4.45693058489566,24.32,False
2025 YD4,       (2025 YD4),2025-12-25 15:23,0.0092418854639346,1382566.0,3.6,0.0092195755522454,0.0092641952213245,20.0439808572286,72158.0,20.0295920860926,24.11,False
2025 YE6,       (2025 YE6),2025-12-25 17:30,0.0042336819166463,633350.0,1.65,0.0042218815071436,0.0042430336913211,17.0180624489219,61265.0,16.9810407226489,25.58,False
2025 XP3,       (2025 XP3),2025-12-26 01:59,0.0341330229315031,5106228.0,13.28,0.0340619483285753,0.0342040972805198,13.4898040882921,48563.0,13.4840161333532,24.0,False
2017 SL14,       (2017 SL14),2025-12-26 04:19,0.0803158424910491,12015079.0,31.26,0.0803157565753795,0.0803159284067187,3.33893306484607,12020.0,3.32898242411394,23.11,False
2026 BB2,       (2026 BB2),2025-12-26 06:03,0.091206243068519,13644260.0,35.49,0.089606701756092,0.0928057202108571,6.62506606798265,23850.0,6.62065501595907,25.43,False
2025 YS4,       (2025 YS4),2025-12-26 08:28,0.0251065330968843,3755884.0,9.77,0.0249839305272616,0.0252291350370507,20.0518486257547,72187.0,20.046555301238,25.47,False
2025 YP4,       (2025 YP4),2025-12-26 11:40,0.0360144393396571,5387683.0,14.02,0.0359009020504779,0.0361279744932857,7.03414662955072,25323.0,7.02362096960895,26.57,False
2025 YF9,       (2025 YF9),2025-12-26 17:46,0.032967046433037,4931800.0,12.83,0.0326704471529675,0.0332636443930499,24.146903562035,86929.0,24.1435562132093,25.76,False
2025 YC8,       (2025 YC8),2025-12-26 19:39,0.0065481630082478,979591.0,2.55,0.0065341944229737,0.0065621310966476,10.4601280378092,37656.0,10.421154871301,28.64,False
2025 YF1,       (2025 YF1),2025-12-27 00:15,0.0727921010370739,10889543.0,28.33,0.0724875730716727,0.0730966272703708,10.3867031027649,37392.0,10.3831783871773,23.55,False
2025 YA5,       (2025 YA5),2025-12-27 10:50,0.0252187759725657,3772675.0,9.81,0.0249622143325187,0.0254753278435353,10.5824929861133,38097.0,10.5725043688274,26.01,False
2025 XJ4,       (2025 XJ4),2025-12-27 15:24,0.0367874602297055,5503326.0,14.32,0.0367657767249273,0.0368091436512882,6.68946095136607,24082.0,6.67862484341874,24.96,False
2025 YJ,       (2025 YJ),2025-12-28 00:40,0.0478752900516337,7162041.0,18.63,0.0475364581100715,0.0482141122190684,7.37858979350282,26563.0,7.37104322150884,26.31,False
2025 YJ9,       (2025 YJ9),2025-12-28 02:48,0.0051129397365232,764885.0,1.99,0.0051024741491163,0.0051234051434584,15.6812937112174,56453.0,15.6480261693954,27.59,False
2025 YA8,       (2025 YA8),2025-12-28 04:19,0.0006189900370999,92600.0,0.24,0.0006185115111727,0.0006194685084831,10.1184383881212,36426.0,9.68368095087085,28.89,False
2025 YW4,       (2025 YW4),2025-12-28 05:33,0.0073523240923234,1099892.0,2.86,0.0073415469426011,0.0073625062234051,7.38297150766579,26579.0,7.33372136608627,25.5,False
2026 AD2,       (2026 AD2),2025-12-28 06:21,0.0642657927150127,9614026.0,25.01,0.0641147980137539,0.0644167821229663,3.40112780307495,12244.0,3.38891571505536,26.18,False
2025 YS7,       (2025 YS7),2025-12-28 06:52,0.0933144796632832,13959647.0,36.32,0.0914050099699781,0.0952238610364601,7.06366274953834,25429.0,7.05961924734424,25.39,False
2021 AB1,       (2021 AB1),2025-12-28 09:25,0.0260970621672373,3904065.0,10.16,0.0122901063243951,0.0951655292856805,12.2667788478393,44160.0,12.2584528246942,26.7,False
2025 YH9,       (2025 YH9),2025-12-28 14:33,0.0029430340270804,440272.0,1.15,0.0029395877104574,0.0029464802588489,12.3818902362324,44575.0,12.308554076578,26.41,False
2006 BA9,       (2006 BA9),2025-12-29 08:28,0.0914539682626917,13681319.0,35.59,0.0914530364845599,0.0914549000413588,12.9830945331128,46739.0,12.9808502940349,22.76,False
2026 AF,       (2026 AF),2025-12-29 12:31,0.0269726971965006,4035058.0,10.5,0.0267919483253808,0.0271534411626707,10.0902085867067,36325.0,10.0804137166608,24.79,False
2025 YM9,       (2025 YM9),2025-12-29 14:01,0.0027654094207175,413699.0,1.08,0.0027631353162463,0.0027676833726854,6.79912074966552,24477.0,6.65590246658712,28.68,False
2025 YK6,       (2025 YK6),2025-12-29 14:57,0.0347736842461988,5202069.0,13.53,0.0345326114403958,0.0350147549253047,15.5900869339289,56124.0,15.5851712767538,25.85,False
2024 NH,       (2024 NH),2025-12-29 23:09,0.0644904496259222,9647634.0,25.1,0.0644895153495845,0.0644913839022782,3.68358653469737,13261.0,3.67235319776582,25.42,False
2025 YH6,       (2025 YH6),2025-12-30 04:10,0.0135807424311483,2031650.0,5.29,0.0135753941693227,0.0135860906721668,8.95438983552024,32236.0,8.93245243509203,23.62,False
2026 AY,       (2026 AY),2025-12-30 09:01,0.0265468693911292,3971355.0,10.33,0.0264722763781345,0.0266214621477045,15.2139973726993,54770.0,15.207398801647,24.71,False
2025 YZ4,       (2025 YZ4),2025-12-30 09:10,0.0200414028719343,2998151.0,7.8,0.0200002870036307,0.0200825182677262,9.75371400110983,35113.0,9.74007388717435,24.75,False
2025 YQ5,       (2025 YQ5),2025-12-30 12:54,0.0365318948138464,5465094.0,14.22,0.0362562220833014,0.0368075657475756,18.3747620431203,66149.0,18.3707922730713,24.44,False
2025 YN3,       (2025 YN3),2025-12-30 14:17,0.0621828408406466,9302421.0,24.2,0.0612991453492745,0.0630665347619539,16.397375816146,59031.0,16.3947624391911,24.32,False
2019 AU,       (2019 AU),2025-12-30 15:25,0.0494518064039716,7397885.0,19.25,0.043527421822107,0.0553869626576221,2.83641644387542,10211.0,2.81735649068861,26.7,False
2025 YU5,       (2025 YU5),2025-12-30 20:12,0.0144738369788072,2165255.0,5.63,0.0144174283601582,0.0145302428109545,7.62242169772428,27441.0,7.59823228287855,27.08,False
2025 YG9,       (2025 YG9),2025-12-30 20:51,0.0056531393436958,845698.0,2.2,0.0056463625230477,0.0056599159385511,8.29678085979883,29868.0,8.23977656746358,28.13,False
2024 AV2,       (2024 AV2),2025-12-30 22:03,0.0458574513176268,6860177.0,17.85,0.0458567260041847,0.0458581766311392,7.04399535624211,25358.0,7.03574186129884,26.64,False
220839,220839 (2004 VA),2025-12-30 23:49,0.0959392125179177,14352302.0,37.34,0.0959390587945404,0.0959393662413005,12.2862162671945,44230.0,12.2839555928335,17.45,False
2026 AP1,       (2026 AP1),2025-12-31 11:32,0.0702628722864124,10511176.0,27.34,0.0702101967026865,0.0703155478631328,23.5077991382913,84628.0,23.506185933928,21.14,False
2026 AH3,       (2026 AH3),2025-12-31 17:36,0.0250379556896365,3745625.0,9.74,0.0249625960268312,0.025113310801016,4.56537521273735,16435.0,4.54200568233034,26.02,False
2025 XL5,       (2025 XL5),2025-12-31 20:41,0.074294211692526,11114256.0,28.91,0.0740423914403339,0.0745460305664888,9.37068197398031,33734.0,9.36685394783694,24.2,False
2026 BC,       (2026 BC),2026-01-01 01:43,0.0575834242188764,8614358.0,22.41,0.0561250177313638,0.059041784636965,11.0951166419041,39942.0,11.0909454070528,26.31,False
2025 YK3,       (2025 YK3),2026-01-01 02:36,0.0651276868450419,9742963.0,25.35,0.0643834525516282,0.0658719160422199,16.4967199405769,59388.0,16.4942397688659,22.7,False
